Sales_Line_ID,Invoice_ID,Product_Key,Customer_Key,Date_Key,Quantity,UnitPrice,Revenue
15762,566408,2001,2944,20110912,1,5.95,5.95
15763,578950,1362,3501,20111127,1,2.08,2.08
15764,581467,960,488,20111208,5,0.39,1.9500000000000002
15765,576355,847,495,20111114,40,2.55,102.0
15766,569129,1057,1712,20110930,2,2.95,5.9
15767,571054,2788,1215,20111013,2,0.79,1.58
15768,546679,1187,515,20110315,1,4.95,4.95
15769,546121,967,1119,20110309,7,0.65,4.55
15770,568187,902,689,20110925,40,1.85,74.0
15771,543370,1188,13,20110207,3,4.95,14.850000000000001
15772,561595,918,360,20110728,4,8.5,34.0
15773,552010,126,1521,20110505,3,1.65,4.949999999999999
15774,565519,1961,116,20110905,2,9.95,19.9
15775,577331,906,1491,20111118,48,0.42,20.16
15776,561710,1464,954,20110729,1,2.95,2.95
15777,577812,301,2931,20111122,6,2.55,15.299999999999999
15778,537137,122,2532,20101205,2,0.85,1.7
15779,578926,236,3664,20111127,1,3.25,3.25
15780,557793,1825,1686,20110622,8,1.25,10.0
15781,580525,584,832,20111204,12,0.65,7.800000000000001
15782,562033,1829,1957,20110802,12,1.65,19.799999999999997
15783,559011,1875,2979,20110705,12,1.25,15.0
15784,536672,1505,1374,20101202,24,1.95,46.8
15785,553186,2463,553,20110515,72,1.85,133.20000000000002
15786,539653,296,790,20101220,2,3.75,7.5
15787,581310,1930,2607,20111208,1,8.25,8.25
15788,564715,438,1359,20110828,1,0.85,0.85
15789,556198,1232,1667,20110609,5,0.85,4.25
15790,574043,1843,2561,20111102,1,4.95,4.95
15791,573780,1425,3261,20111101,4,3.75,15.0
15792,568996,1325,520,20110929,12,9.95,119.39999999999999
15793,553671,196,851,20110518,1,2.95,2.95
15794,581377,1553,1154,20111208,12,2.1,25.200000000000003
15795,557846,2851,3174,20110623,1,1.65,1.65
15796,578098,1026,407,20111122,1,1.65,1.65
15797,543370,1212,13,20110207,4,5.95,23.8
15798,558532,1045,1716,20110630,1,1.25,1.25
15799,545188,1201,1101,20110228,3,0.85,2.55
15800,566233,2964,214,20110911,7,18.0,126.0
15801,552456,125,1062,20110509,10,1.65,16.5
15802,555195,589,1852,20110601,12,1.25,15.0
15803,549964,891,516,20110413,12,0.42,5.04
15804,576213,56,3640,20111114,36,0.39,14.040000000000001
15805,552769,632,2485,20110511,2,2.95,5.9
15806,553737,896,1770,20110519,24,4.25,102.0
15807,565420,2340,2531,20110904,2,8.25,16.5
15808,573410,1973,2124,20111030,8,3.75,30.0
15809,571913,1327,3694,20111019,2,8.5,17.0
15810,575612,754,3210,20111110,10,2.08,20.8
15811,568715,1595,3439,20110928,1,0.65,0.65
15812,537446,871,3600,20101207,3,4.95,14.850000000000001
15813,579301,221,3641,20111129,2,0.39,0.78
15814,566673,771,3407,20110914,12,1.45,17.4
15815,570479,1937,3315,20111010,4,1.25,5.0
15816,572859,1873,2595,20111026,4,2.08,8.32
15817,556845,1721,3269,20110615,2,8.25,16.5
15818,546850,689,604,20110317,6,1.65,9.899999999999999
15819,553050,529,2008,20110513,6,2.95,17.700000000000003
15820,561750,353,2922,20110729,12,1.25,15.0
15821,563924,1085,2320,20110821,2,2.95,5.9
15822,575089,910,708,20111108,8,2.95,23.6
15823,577604,2621,1258,20111121,12,0.85,10.2
15824,573340,1585,1167,20111030,1,0.85,0.85
15825,555651,1179,3171,20110606,7,2.55,17.849999999999998
15826,568188,2404,2366,20110925,2,4.25,8.5
15827,551652,844,220,20110503,40,2.55,102.0
15828,557973,721,422,20110624,6,3.25,19.5
15829,552710,1889,502,20110511,50,0.42,21.0
15830,541224,896,96,20110114,3,4.95,14.850000000000001
15831,542890,286,1899,20110201,7,1.25,8.75
15832,578952,1906,3637,20111127,12,1.25,15.0
15833,549245,235,1690,20110407,3,0.95,2.8499999999999996
15834,565418,1490,800,20110904,2,9.95,19.9
15835,546951,901,3371,20110318,1,1.95,1.95
15836,568917,1921,2303,20110929,16,0.83,13.28
15837,581216,2347,2656,20111208,4,8.25,33.0
15838,561926,1583,297,20110801,12,0.85,10.2
15839,549690,125,3472,20110411,3,1.65,4.949999999999999
15840,578675,1897,1549,20111124,6,4.15,24.900000000000002
15841,545819,2464,2551,20110307,3,2.1,6.300000000000001
15842,579284,1263,1731,20111129,72,1.45,104.39999999999999
15843,564626,519,3669,20110826,6,2.1,12.600000000000001
15844,563905,1903,603,20110821,4,4.95,19.8
15845,574722,2009,1382,20111106,1,0.65,0.65
15846,552820,36,2722,20110511,25,0.42,10.5
15847,567944,1554,1428,20110922,4,2.1,8.4
15848,541844,1497,2913,20110123,3,2.95,8.850000000000001
15849,575317,1322,3199,20111109,80,3.39,271.2
15850,542713,1337,237,20110131,2,9.95,19.9
15851,538015,1552,587,20101209,3,2.95,8.850000000000001
15852,576924,2329,3212,20111117,3,5.45,16.35
15853,537140,1553,296,20101205,1,2.1,2.1
15854,538255,514,1637,20101210,2,7.95,15.9
15855,579848,1347,3679,20111130,12,1.45,17.4
15856,565922,1679,1142,20110908,24,0.42,10.08
15857,566480,1586,2615,20110913,6,2.95,17.700000000000003
15858,569568,1138,258,20111005,2,12.75,25.5
15859,562204,1860,2529,20110803,1,2.08,2.08
15860,549017,1420,1792,20110405,3,4.95,14.850000000000001
15861,564039,2964,222,20110822,2,18.0,36.0
15862,578531,612,3173,20111124,1,4.95,4.95
15863,539082,2695,631,20101216,24,0.55,13.200000000000001
15864,552321,759,2979,20110509,5,2.95,14.75
15865,551650,2785,495,20110503,12,1.65,19.799999999999997
15866,555350,1181,3355,20110602,12,1.65,19.799999999999997
15867,581166,1910,2026,20111207,1,4.15,4.15
15868,568191,2039,2729,20110925,3,3.75,11.25
15869,544657,774,1627,20110222,24,0.55,13.200000000000001
15870,562046,1239,26,20110802,24,0.42,10.08
15871,553828,317,3487,20110519,24,2.55,61.199999999999996
15872,569653,1683,81,20111005,3,16.95,50.849999999999994
15873,574559,1860,1101,20111104,2,2.08,4.16
15874,568317,2029,3255,20110926,8,3.75,30.0
15875,568104,1301,2638,20110923,20,0.29,5.8
15876,563369,2446,682,20110816,10,0.19,1.9
15877,574720,1179,1417,20111106,2,2.55,5.1
15878,539008,621,2966,20101215,16,2.55,40.8
15879,581146,1319,3324,20111207,12,0.39,4.68
15880,540506,1255,3448,20110109,2,1.45,2.9
15881,567720,1770,1637,20110922,2,12.5,25.0
15882,545477,2459,1433,20110303,2,0.55,1.1
15883,542836,530,2786,20110201,3,2.55,7.6499999999999995
15884,570479,1931,3315,20111010,5,0.85,4.25
15885,567165,1825,3472,20110918,2,1.25,2.5
15886,548612,754,523,20110401,5,2.08,10.4
15887,578521,1586,3457,20111124,1,2.95,2.95
15888,543180,1373,49,20110204,12,1.25,15.0
15889,572668,504,3597,20111025,25,0.42,10.5
15890,555645,1534,3580,20110606,1,8.5,8.5
15891,537223,899,802,20101205,6,2.1,12.600000000000001
15892,543470,1131,2927,20110208,12,1.45,17.4
15893,578680,1861,2619,20111125,10,2.08,20.8
15894,572219,466,3243,20111021,2,1.95,3.9
15895,541206,1360,1474,20110114,100,0.72,72.0
15896,559809,774,2589,20110712,4,0.55,2.2
15897,549927,36,2748,20110413,400,0.34,136.0
15898,576073,920,2912,20111113,6,8.5,51.0
15899,564095,1411,1647,20110823,12,0.42,5.04
15900,563550,754,1188,20110817,10,2.08,20.8
15901,567968,1278,149,20110923,12,0.85,10.2
15902,541711,1131,1474,20110121,36,1.45,52.199999999999996
15903,571913,2559,3694,20111019,6,2.95,17.700000000000003
15904,546981,711,1107,20110318,12,1.25,15.0
15905,547444,2502,330,20110323,4,3.75,15.0
15906,545339,1575,1253,20110302,8,1.95,15.6
15907,573543,1747,3436,20111031,4,2.08,8.32
15908,558556,2563,3540,20110630,4,0.42,1.68
15909,561079,1276,1035,20110724,1,0.85,0.85
15910,548148,1420,3529,20110329,1,4.95,4.95
15911,562219,1537,1748,20110803,4,14.95,59.8
15912,570651,1585,1637,20111011,12,0.85,10.2
15913,565129,1259,2153,20110901,2,1.65,3.3
15914,562101,871,964,20110802,3,4.95,14.850000000000001
15915,554103,1414,2049,20110522,12,0.42,5.04
15916,551516,1230,1573,20110501,3,0.85,2.55
15917,581405,1425,766,20111208,1,3.75,3.75
15918,571105,2409,3331,20111013,4,0.39,1.56
15919,564534,2353,296,20110825,2,1.95,3.9
15920,568709,1999,1714,20110928,4,0.83,3.32
15921,541699,651,3418,20110121,24,0.42,10.08
15922,575694,217,296,20111110,1,0.85,0.85
15923,538065,516,1051,20101209,4,7.95,31.8
15924,548567,843,3548,20110401,5,1.65,8.25
15925,550495,1539,917,20110418,1,16.95,16.95
15926,572066,1313,1803,20111020,36,0.19,6.84
15927,572899,483,706,20111026,24,4.95,118.80000000000001
15928,547937,983,1736,20110328,2,0.85,1.7
15929,580287,514,1445,20111202,1,8.25,8.25
15930,576830,2813,1629,20111116,1,2.1,2.1
15931,572935,2149,1185,20111027,6,3.75,22.5
15932,553125,1831,3037,20110513,12,1.65,19.799999999999997
15933,580027,1688,1180,20111201,3,7.85,23.549999999999997
15934,536839,510,1752,20101202,48,0.42,20.16
15935,549734,2843,2589,20110411,96,0.42,40.32
15936,578248,1940,2494,20111123,8,0.83,6.64
15937,581467,2002,488,20111208,4,1.65,6.6
15938,562560,1953,1164,20110805,24,0.55,13.200000000000001
15939,556528,1661,605,20110613,25,0.42,10.5
15940,539324,836,1682,20101216,2,1.65,3.3
15941,563465,1171,2436,20110816,12,2.95,35.400000000000006
15942,567742,2287,1234,20110922,4,1.55,6.2
15943,572565,873,2800,20111025,6,4.25,25.5
15944,575602,1866,2985,20111110,1,1.65,1.65
15945,567211,2758,1167,20110919,2,0.39,0.78
15946,568697,204,2509,20110928,36,3.39,122.04
15947,540350,1637,3740,20110106,1,0.85,0.85
15948,580685,2196,3373,20111205,10,1.65,16.5
15949,565971,2462,796,20110908,2,2.1,4.2
15950,543055,2421,116,20110203,12,0.65,7.800000000000001
15951,581338,1989,1474,20111208,140,1.79,250.6
15952,572045,2802,1400,20111020,3,2.1,6.300000000000001
15953,544790,1136,2919,20110223,7,0.42,2.94
15954,548260,2695,1936,20110330,2,0.55,1.1
15955,548732,792,2424,20110404,12,0.42,5.04
15956,569555,587,3407,20111005,12,1.45,17.4
15957,560580,1138,1121,20110719,22,10.95,240.89999999999998
15958,549185,2513,3734,20110407,12,1.25,15.0
15959,574290,778,3200,20111103,12,0.39,4.68
15960,562275,1936,252,20110804,8,1.25,10.0
15961,549276,1421,2786,20110407,6,3.95,23.700000000000003
15962,572076,1405,912,20111020,25,0.42,10.5
15963,566720,779,835,20110914,12,0.39,4.68
15964,549317,1494,1764,20110408,4,3.75,15.0
15965,566238,2050,3183,20110911,1,9.95,9.95
15966,557217,286,3217,20110617,48,1.25,60.0
15967,571065,1260,197,20111013,12,1.65,19.799999999999997
15968,570700,1834,1164,20111012,4,3.25,13.0
15969,569968,1977,3523,20111006,6,1.65,9.899999999999999
15970,557805,1082,3354,20110623,10,0.85,8.5
15971,569008,1037,1768,20110929,12,1.06,12.72
15972,549251,265,1345,20110407,1,0.19,0.19
15973,546438,1365,1778,20110314,24,2.55,61.199999999999996
15974,539867,2827,1011,20101223,24,1.25,30.0
15975,547949,1396,1076,20110328,24,2.55,61.199999999999996
15976,580673,1864,495,20111205,12,1.65,19.799999999999997
15977,539579,1470,2764,20101220,1,1.25,1.25
15978,543470,609,2927,20110208,12,0.42,5.04
15979,579447,1746,1308,20111129,39,3.75,146.25
15980,570505,585,1594,20111011,24,1.25,30.0
15981,580611,393,296,20111205,1,0.29,0.29
15982,549981,631,2545,20110413,2,1.65,3.3
15983,572047,1757,2630,20111020,1,12.5,12.5
15984,572301,1858,2825,20111023,2,2.08,4.16
15985,566273,1419,1526,20110911,3,4.95,14.850000000000001
15986,566781,794,3151,20110915,12,0.42,5.04
15987,580677,466,2457,20111205,2,1.95,3.9
15988,559919,1778,53,20110713,144,0.53,76.32000000000001
15989,552235,1171,1821,20110506,6,2.95,17.700000000000003
15990,561626,1181,1629,20110728,10,1.65,16.5
15991,567675,1442,1922,20110921,1,2.95,2.95
15992,560228,63,3420,20110715,18,0.3,5.3999999999999995
15993,544642,1060,3456,20110222,1,1.65,1.65
15994,570776,1364,1053,20111012,6,2.95,17.700000000000003
15995,565726,2001,1293,20110906,3,5.95,17.85
15996,569680,1275,2829,20111005,4,3.75,15.0
15997,562789,128,1474,20110809,100,1.45,145.0
15998,580113,844,1556,20111201,6,2.95,17.700000000000003
15999,554938,1082,370,20110527,20,0.85,17.0
16000,565129,1260,2153,20110901,1,1.65,1.65
16001,555853,911,1298,20110607,1,0.19,0.19
16002,568234,2035,3394,20110926,12,0.85,10.2
16003,575491,1336,2031,20111109,1,2.1,2.1
16004,543021,319,1964,20110202,12,2.1,25.200000000000003
16005,557577,764,1450,20110621,1,1.25,1.25
16006,540260,1184,501,20110106,3,4.95,14.850000000000001
16007,579515,1704,1186,20111129,12,1.45,17.4
16008,547513,771,3276,20110323,12,1.45,17.4
16009,548289,725,1055,20110330,6,2.1,12.600000000000001
16010,546769,981,3262,20110316,16,0.85,13.6
16011,567183,1179,1557,20110918,2,2.55,5.1
16012,576830,661,1629,20111116,1,1.25,1.25
16013,541792,122,3010,20110121,10,0.85,8.5
16014,580640,556,2897,20111205,4,1.25,5.0
16015,569866,2011,303,20111006,2,1.25,2.5
16016,572886,2287,78,20111026,5,1.55,7.75
16017,563580,843,2759,20110817,1,1.65,1.65
16018,536796,1360,2061,20101202,1,0.85,0.85
16019,567165,118,3472,20110918,2,2.08,4.16
16020,574684,1101,3311,20111106,5,2.1,10.5
16021,561626,1148,1629,20110728,1,1.95,1.95
16022,568241,939,1837,20110926,2,8.5,17.0
16023,552257,1813,2906,20110508,2,2.08,4.16
16024,557268,1330,501,20110619,2,8.5,17.0
16025,553149,1825,1209,20110513,12,1.25,15.0
16026,558087,1268,3147,20110626,3,1.25,3.75
16027,551293,1674,1256,20110427,48,0.36,17.28
16028,580613,1899,1552,20111205,6,2.08,12.48
16029,570217,285,3147,20111009,3,1.25,3.75
16030,554823,127,2709,20110526,1,1.65,1.65
16031,571425,2741,1637,20111017,4,7.95,31.8
16032,546983,895,2711,20110318,3,4.95,14.850000000000001
16033,553158,2645,1188,20110513,12,6.65,79.80000000000001
16034,575757,1256,3132,20111111,2,3.75,7.5
16035,571065,2026,197,20111013,4,4.15,16.6
16036,537826,1641,2066,20101208,1,1.25,1.25
16037,538104,1616,3538,20101209,1,4.25,4.25
16038,564565,1263,1637,20110826,12,1.65,19.799999999999997
16039,577165,1704,546,20111118,6,1.45,8.7
16040,575743,125,303,20111111,30,1.65,49.5
16041,544906,531,2961,20110224,12,2.55,30.599999999999998
16042,550326,1061,1404,20110417,11,1.65,18.15
16043,547867,319,662,20110327,3,2.1,6.300000000000001
16044,543054,217,682,20110203,12,0.85,10.2
16045,573287,2874,1188,20111028,12,1.0,12.0
16046,548567,1716,3548,20110401,1,8.25,8.25
16047,566074,1328,141,20110909,2,8.5,17.0
16048,554969,1199,1678,20110527,6,1.65,9.899999999999999
16049,559884,2794,2859,20110713,12,1.95,23.4
16050,561711,1914,692,20110729,12,1.25,15.0
16051,568589,1085,3202,20110928,6,2.95,17.700000000000003
16052,578783,952,296,20111125,16,0.83,13.28
16053,576236,1987,907,20111114,1,8.5,8.5
16054,572108,1763,2216,20111020,48,1.65,79.19999999999999
16055,552236,1521,2657,20110506,8,8.5,68.0
16056,543164,780,566,20110203,12,0.29,3.4799999999999995
16057,577804,1898,3221,20111121,1,4.15,4.15
16058,547639,838,3388,20110324,12,1.65,19.799999999999997
16059,543118,2452,961,20110203,4,5.95,23.8
16060,563569,1767,3725,20110817,2,6.25,12.5
16061,549570,2924,3292,20110410,1,8.95,8.95
16062,570498,1874,2420,20111011,12,1.25,15.0
16063,571246,120,3420,20111014,1,1.25,1.25
16064,570693,1790,2434,20111011,1,4.15,4.15
16065,559898,925,2476,20110713,6,1.25,7.5
16066,550665,106,137,20110420,2,7.95,15.9
16067,542303,285,144,20110127,24,1.25,30.0
16068,578516,2006,1442,20111124,24,0.65,15.600000000000001
16069,577850,552,1637,20111122,12,1.25,15.0
16070,553235,1756,455,20110516,8,2.49,19.92
16071,562347,838,600,20110804,2,1.65,3.3
16072,574867,1856,2842,20111107,12,1.45,17.4
16073,548909,822,314,20110405,4,9.95,39.8
16074,573029,2479,1673,20111027,1,2.95,2.95
16075,574290,604,3200,20111103,12,2.95,35.400000000000006
16076,548648,2465,417,20110401,12,2.1,25.200000000000003
16077,580175,199,1146,20111202,50,1.25,62.5
16078,551014,1242,567,20110426,24,0.42,10.08
16079,561712,2515,1379,20110729,1,4.15,4.15
16080,549054,1424,3401,20110406,12,3.75,45.0
16081,572653,766,2249,20111025,3,1.25,3.75
16082,536681,1336,3127,20101202,2,2.1,4.2
16083,564740,123,1092,20110828,1,0.85,0.85
16084,580317,2201,719,20111202,10,1.65,16.5
16085,572092,2094,3029,20111020,1,8.25,8.25
16086,568342,1585,1360,20110926,12,0.85,10.2
16087,569677,872,1761,20111005,3,4.95,14.850000000000001
16088,566634,2453,553,20110914,2,7.95,15.9
16089,559297,1319,2784,20110707,12,0.29,3.4799999999999995
16090,556502,1860,912,20110613,10,1.95,19.5
16091,576339,892,1126,20111114,2,0.83,1.66
16092,536591,2755,1450,20101201,2,5.45,10.9
16093,580637,1452,1711,20111205,3,0.21,0.63
16094,558642,207,3365,20110701,12,1.25,15.0
16095,552442,1944,1491,20110509,3,4.95,14.850000000000001
16096,553507,287,3084,20110517,2,1.25,2.5
16097,573484,1025,1620,20111031,24,1.25,30.0
16098,565765,2964,134,20110906,2,18.0,36.0
16099,570482,1592,3239,20111010,1,0.65,0.65
16100,569208,1141,2754,20111002,2,3.75,7.5
16101,542662,2694,3657,20110131,24,0.55,13.200000000000001
16102,562374,1398,1637,20110804,48,2.55,122.39999999999999
16103,576228,2006,1711,20111114,2,0.65,1.3
16104,559537,1727,1359,20110710,12,1.25,15.0
16105,581410,2506,502,20111208,48,2.55,122.39999999999999
16106,579668,2750,1798,20111130,6,2.1,12.600000000000001
16107,573338,785,1416,20111030,2,1.25,2.5
16108,557735,1922,2469,20110622,12,1.65,19.799999999999997
16109,546928,1584,3379,20110318,12,0.85,10.2
16110,561258,2439,2019,20110726,24,4.95,118.80000000000001
16111,560590,796,158,20110719,12,0.42,5.04
16112,556467,2694,581,20110612,1,0.55,0.55
16113,568180,1200,1969,20110925,12,0.42,5.04
16114,563442,485,3345,20110816,6,3.75,22.5
16115,558086,737,2777,20110626,1,2.1,2.1
16116,574072,1007,1960,20111102,6,2.95,17.700000000000003
16117,573481,2751,1060,20111031,6,2.95,17.700000000000003
16118,559464,2667,1802,20110708,24,0.19,4.5600000000000005
16119,547789,2587,1637,20110325,25,0.42,10.5
16120,571219,943,2078,20111014,12,0.85,10.2
16121,563022,778,3106,20110811,2,0.29,0.58
16122,562132,1077,677,20110803,6,2.55,15.299999999999999
16123,577034,1283,356,20111117,8,0.29,2.32
16124,541564,1146,2892,20110119,2,1.95,3.9
16125,561926,1804,297,20110801,12,0.95,11.399999999999999
16126,574698,126,1089,20111106,10,1.65,16.5
16127,544810,586,3372,20110223,12,1.25,15.0
16128,569849,2247,1871,20111006,12,0.85,10.2
16129,555400,1320,1121,20110602,7,4.25,29.75
16130,544918,2699,492,20110224,8,4.15,33.2
16131,570851,943,175,20111012,12,0.85,10.2
16132,577029,1093,2052,20111117,2,1.95,3.9
16133,542219,1422,3413,20110126,4,3.95,15.8
16134,552005,319,2004,20110505,24,2.1,50.400000000000006
16135,557489,133,108,20110620,2,7.95,15.9
16136,569521,2330,2630,20111004,1,5.45,5.45
16137,576091,916,2814,20111114,2,9.95,19.9
16138,568220,2621,2097,20110926,12,0.85,10.2
16139,549826,2453,1718,20110412,2,7.95,15.9
16140,577504,2189,1167,20111120,2,1.65,3.3
16141,566561,1641,3657,20110913,12,1.25,15.0
16142,570888,2124,3267,20111013,12,1.25,15.0
16143,572755,689,816,20111025,6,1.65,9.899999999999999
16144,561247,2603,2691,20110726,16,0.65,10.4
16145,574959,1268,3502,20111108,1,1.25,1.25
16146,557878,755,2919,20110623,4,1.65,6.6
16147,575324,2512,1221,20111109,12,1.45,17.4
16148,574311,2023,2104,20111103,6,3.75,22.5
16149,561325,56,3321,20110726,144,0.29,41.76
16150,551142,1791,3330,20110426,2,5.75,11.5
16151,560368,2347,3472,20110718,2,7.95,15.9
16152,569904,1856,457,20111006,12,1.45,17.4
16153,547687,1106,1743,20110324,10,1.65,16.5
16154,548968,1108,294,20110405,20,2.08,41.6
16155,554497,1325,2218,20110524,2,11.95,23.9
16156,543990,1426,1775,20110215,4,3.75,15.0
16157,581122,1739,349,20111207,24,1.25,30.0
16158,568070,1985,2415,20110923,12,1.65,19.799999999999997
16159,555810,354,3008,20110607,8,0.85,6.8
16160,577613,1575,1637,20111121,8,1.95,15.6
16161,546392,645,1441,20110311,1,5.95,5.95
16162,538146,1365,2074,20101209,6,2.95,17.700000000000003
16163,543639,1183,2774,20110210,2,4.95,9.9
16164,547102,715,1225,20110321,12,0.65,7.800000000000001
16165,568908,752,2727,20110929,10,2.08,20.8
16166,567077,541,3644,20110916,3,2.25,6.75
16167,581410,2343,502,20111208,10,7.08,70.8
16168,580308,208,1229,20111202,24,0.65,15.600000000000001
16169,577057,577,296,20111117,10,0.19,1.9
16170,547401,1273,3308,20110322,2,3.75,7.5
16171,542617,902,3243,20110130,2,2.1,4.2
16172,553876,1573,2622,20110519,6,2.55,15.299999999999999
16173,577497,836,3296,20111120,4,1.65,6.6
16174,573387,1675,1726,20111030,1,0.42,0.42
16175,550651,1106,1973,20110419,1,1.65,1.65
16176,542121,311,3273,20110125,2,1.95,3.9
16177,566271,1813,1229,20110911,12,2.08,24.96
16178,579442,1054,1798,20111129,3,4.95,14.850000000000001
16179,571913,1849,3694,20111019,24,1.65,39.599999999999994
16180,546996,2688,2986,20110318,144,1.06,152.64000000000001
16181,548712,136,2980,20110403,8,2.1,16.8
16182,546381,319,296,20110311,1,2.1,2.1
16183,556206,167,1637,20110609,12,2.55,30.599999999999998
16184,576076,1952,1302,20111113,2,0.55,1.1
16185,548554,2563,865,20110401,72,0.42,30.24
16186,552242,1115,296,20110506,1,1.25,1.25
16187,575693,1930,2940,20111110,10,7.08,70.8
16188,539957,1470,177,20101223,12,1.25,15.0
16189,558679,125,3451,20110701,2,1.65,3.3
16190,544067,137,2603,20110215,3,0.85,2.55
16191,579175,2454,1428,20111128,2,8.95,17.9
16192,551351,2603,1256,20110428,48,0.55,26.400000000000002
16193,568910,1298,2685,20110929,24,0.85,20.4
16194,563360,2361,1702,20110815,3,3.75,11.25
16195,548468,1145,1583,20110331,3,4.95,14.850000000000001
16196,539988,1469,3639,20101223,1,1.25,1.25
16197,540997,2544,3175,20110113,32,0.42,13.44
16198,576540,2178,3595,20111115,1,2.08,2.08
16199,541849,2695,580,20110123,1,0.55,0.55
16200,536759,366,2816,20101202,2,7.95,15.9
16201,543199,2779,504,20110204,12,2.95,35.400000000000006
16202,549048,845,3456,20110406,19,2.95,56.050000000000004
16203,558769,2546,3512,20110703,1,1.65,1.65
16204,544286,2756,533,20110217,2,12.75,25.5
16205,581134,2074,2562,20111207,1,2.08,2.08
16206,545035,317,1743,20110225,12,2.55,30.599999999999998
16207,563924,224,2320,20110821,4,4.25,17.0
16208,541523,1399,3396,20110119,1,2.95,2.95
16209,567176,2453,2033,20110918,4,7.95,31.8
16210,558315,1397,1733,20110628,12,2.95,35.400000000000006
16211,572103,1657,3306,20111020,1,1.25,1.25
16212,544692,1311,3259,20110223,4,9.95,39.8
16213,555728,487,3109,20110606,1,3.75,3.75
16214,542895,1452,1418,20110201,1,0.85,0.85
16215,563356,1859,2466,20110815,10,2.08,20.8
16216,540179,710,2356,20110105,6,1.25,7.5
16217,551986,1015,993,20110505,2,7.95,15.9
16218,574287,747,1528,20111103,1,7.95,7.95
16219,564141,1191,3472,20110823,3,1.25,3.75
16220,553497,558,1320,20110517,4,4.95,19.8
16221,538637,847,3328,20101213,3,2.95,8.850000000000001
16222,542192,1413,1096,20110126,12,0.42,5.04
16223,548792,357,1520,20110404,1,1.69,1.69
16224,577519,1747,1718,20111120,4,2.08,8.32
16225,570036,1332,2553,20111007,12,1.95,23.4
16226,578949,2684,1660,20111127,1,0.85,0.85
16227,561885,639,2032,20110731,2,2.95,5.9
16228,578335,1366,3250,20111124,6,2.95,17.700000000000003
16229,562162,188,351,20110803,1,1.95,1.95
16230,560580,2343,1121,20110719,14,6.75,94.5
16231,544069,1055,200,20110215,6,2.95,17.700000000000003
16232,570479,2962,3315,20111010,1,1.25,1.25
16233,557776,1700,1330,20110622,6,1.65,9.899999999999999
16234,572946,2088,1055,20111027,8,4.15,33.2
16235,552574,1857,1899,20110510,2,2.08,4.16
16236,556330,1460,3449,20110610,1,14.95,14.95
16237,569866,2095,303,20111006,1,4.15,4.15
16238,578044,1744,740,20111122,4,8.25,33.0
16239,568325,402,1491,20110926,24,0.65,15.600000000000001
16240,556285,124,863,20110610,10,0.85,8.5
16241,545688,1663,2356,20110306,2,3.25,6.5
16242,552894,207,1450,20110512,1,1.25,1.25
16243,580956,1140,3472,20111206,1,4.95,4.95
16244,559674,2317,2245,20110711,1,1.25,1.25
16245,577217,1973,3148,20111118,1,3.75,3.75
16246,545184,1196,617,20110228,2,12.75,25.5
16247,580637,556,1711,20111205,4,1.25,5.0
16248,563533,308,2485,20110817,2,0.39,0.78
16249,569522,2701,235,20111004,72,3.75,270.0
16250,560726,63,3546,20110720,6,0.3,1.7999999999999998
16251,581191,2801,3230,20111207,2,2.55,5.1
16252,567185,881,2564,20110918,1,5.95,5.95
16253,560251,1636,3435,20110717,1,1.45,1.45
16254,569330,1347,1899,20111003,1,1.45,1.45
16255,546402,2753,622,20110311,24,0.85,20.4
16256,576249,2073,3456,20111114,1,2.1,2.1
16257,567280,1639,1474,20110919,144,1.85,266.40000000000003
16258,569897,1771,3458,20111006,1,7.5,7.5
16259,580127,808,1637,20111201,24,0.19,4.5600000000000005
16260,551982,2738,1702,20110505,6,1.65,9.899999999999999
16261,578262,2022,3740,20111123,1,0.39,0.39
16262,569521,218,2630,20111004,3,0.29,0.8699999999999999
16263,568676,1419,3720,20110928,3,4.95,14.850000000000001
16264,559676,1428,3156,20110711,4,3.75,15.0
16265,568510,515,783,20110927,5,8.25,41.25
16266,560537,2767,3437,20110719,2,2.08,4.16
16267,554671,1785,1068,20110525,4,4.95,19.8
16268,576074,2102,551,20111113,12,1.25,15.0
16269,541788,1584,1062,20110121,12,0.85,10.2
16270,539317,942,3194,20101216,1,0.85,0.85
16271,542888,1144,2135,20110201,4,4.25,17.0
16272,562163,1826,2098,20110803,12,0.83,9.959999999999999
16273,542087,1420,1598,20110125,3,4.95,14.850000000000001
16274,561859,2423,3420,20110729,40,0.19,7.6
16275,578258,874,600,20111123,2,4.25,8.5
16276,567340,1899,145,20110919,12,2.08,24.96
16277,577106,1865,1350,20111117,1,1.65,1.65
16278,580548,1327,165,20111205,2,8.5,17.0
16279,577855,2513,2260,20111122,2,1.45,2.9
16280,577000,847,3399,20111117,40,2.55,102.0
16281,545234,1466,3612,20110301,2,9.95,19.9
16282,580981,1861,2458,20111206,10,2.08,20.8
16283,562161,1193,3472,20110803,6,1.25,7.5
16284,578488,1260,317,20111124,1,1.65,1.65
16285,560106,1850,3295,20110714,12,1.65,19.799999999999997
16286,579416,1964,93,20111129,48,2.08,99.84
16287,547864,1020,2152,20110327,1,1.25,1.25
16288,566296,1385,3472,20110911,1,1.25,1.25
16289,567092,1899,561,20110916,6,2.08,12.48
16290,541875,810,2676,20110124,25,0.42,10.5
