Customer_Key,Customer_ID,Country,Region
1767,15113,United Kingdom,Europe
1768,15114,United Kingdom,Europe
1769,15115,United Kingdom,Europe
1770,15116,United Kingdom,Europe
1771,15117,United Kingdom,Europe
1772,15119,United Kingdom,Europe
1773,15120,United Kingdom,Europe
1774,15121,United Kingdom,Europe
1775,15122,United Kingdom,Europe
1776,15123,United Kingdom,Europe
1777,15124,United Kingdom,Europe
1778,15125,United Kingdom,Europe
1779,15127,United Kingdom,Europe
1780,15128,United Kingdom,Europe
1781,15129,United Kingdom,Europe
1782,15130,United Kingdom,Europe
1783,15132,United Kingdom,Europe
1784,15133,United Kingdom,Europe
1785,15134,United Kingdom,Europe
1786,15136,United Kingdom,Europe
1787,15139,United Kingdom,Europe
1788,15140,United Kingdom,Europe
1789,15142,United Kingdom,Europe
1790,15143,United Kingdom,Europe
1791,15144,United Kingdom,Europe
1792,15145,United Kingdom,Europe
1793,15146,United Kingdom,Europe
1794,15147,United Kingdom,Europe
1795,15148,United Kingdom,Europe
1796,15149,United Kingdom,Europe
1797,15150,United Kingdom,Europe
1798,15152,United Kingdom,Europe
1799,15153,United Kingdom,Europe
1800,15154,United Kingdom,Europe
1801,15156,United Kingdom,Europe
1802,15157,United Kingdom,Europe
1803,15159,United Kingdom,Europe
1804,15163,United Kingdom,Europe
1805,15164,United Kingdom,Europe
1806,15165,United Kingdom,Europe
1807,15167,United Kingdom,Europe
1808,15168,United Kingdom,Europe
1809,15172,United Kingdom,Europe
1810,15175,United Kingdom,Europe
1811,15179,United Kingdom,Europe
1812,15181,United Kingdom,Europe
1813,15182,United Kingdom,Europe
1814,15184,United Kingdom,Europe
1815,15185,United Kingdom,Europe
1816,15186,United Kingdom,Europe
1817,15187,United Kingdom,Europe
1818,15189,United Kingdom,Europe
1819,15192,United Kingdom,Europe
1820,15193,United Kingdom,Europe
1821,15194,United Kingdom,Europe
1822,15197,United Kingdom,Europe
1823,15198,United Kingdom,Europe
1824,15199,United Kingdom,Europe
1825,15201,United Kingdom,Europe
1826,15203,United Kingdom,Europe
1827,15204,United Kingdom,Europe
1828,15205,United Kingdom,Europe
1829,15206,United Kingdom,Europe
1830,15208,United Kingdom,Europe
1831,15210,United Kingdom,Europe
1832,15211,United Kingdom,Europe
1833,15213,United Kingdom,Europe
1834,15214,United Kingdom,Europe
1835,15215,United Kingdom,Europe
1836,15216,United Kingdom,Europe
1837,15218,United Kingdom,Europe
1838,15219,United Kingdom,Europe
1839,15220,United Kingdom,Europe
1840,15223,United Kingdom,Europe
1841,15224,United Kingdom,Europe
1842,15225,United Kingdom,Europe
1843,15227,United Kingdom,Europe
1844,15228,United Kingdom,Europe
1845,15230,United Kingdom,Europe
1846,15232,United Kingdom,Europe
1847,15235,United Kingdom,Europe
1848,15236,United Kingdom,Europe
1849,15237,United Kingdom,Europe
1850,15238,United Kingdom,Europe
1851,15239,United Kingdom,Europe
1852,15240,United Kingdom,Europe
1853,15241,United Kingdom,Europe
1854,15243,United Kingdom,Europe
1855,15244,United Kingdom,Europe
1856,15245,United Kingdom,Europe
1857,15246,United Kingdom,Europe
1858,15247,United Kingdom,Europe
1859,15249,United Kingdom,Europe
1860,15251,United Kingdom,Europe
1861,15252,United Kingdom,Europe
1862,15253,United Kingdom,Europe
1863,15254,United Kingdom,Europe
1864,15255,United Kingdom,Europe
1865,15257,United Kingdom,Europe
1866,15258,United Kingdom,Europe
1867,15260,United Kingdom,Europe
1868,15261,United Kingdom,Europe
1869,15262,United Kingdom,Europe
1870,15263,United Kingdom,Europe
1871,15264,United Kingdom,Europe
1872,15265,United Kingdom,Europe
1873,15267,United Kingdom,Europe
1874,15270,United Kingdom,Europe
1875,15271,United Kingdom,Europe
1876,15274,United Kingdom,Europe
1877,15275,United Kingdom,Europe
1878,15276,United Kingdom,Europe
1879,15277,United Kingdom,Europe
1880,15280,United Kingdom,Europe
1881,15281,United Kingdom,Europe
1882,15287,United Kingdom,Europe
1883,15288,United Kingdom,Europe
1884,15289,United Kingdom,Europe
1885,15290,United Kingdom,Europe
1886,15291,United Kingdom,Europe
1887,15292,United Kingdom,Europe
1888,15296,United Kingdom,Europe
1889,15297,United Kingdom,Europe
1890,15298,United Kingdom,Europe
1891,15299,United Kingdom,Europe
1892,15300,United Kingdom,Europe
1893,15301,United Kingdom,Europe
1894,15303,United Kingdom,Europe
1895,15304,United Kingdom,Europe
1896,15306,United Kingdom,Europe
1897,15307,United Kingdom,Europe
1898,15308,United Kingdom,Europe
1899,15311,United Kingdom,Europe
1900,15312,United Kingdom,Europe
1901,15315,United Kingdom,Europe
1902,15318,United Kingdom,Europe
1903,15319,United Kingdom,Europe
1904,15320,United Kingdom,Europe
1905,15321,United Kingdom,Europe
1906,15325,United Kingdom,Europe
1907,15326,United Kingdom,Europe
1908,15327,United Kingdom,Europe
1909,15329,United Kingdom,Europe
1910,15330,United Kingdom,Europe
1911,15332,Lithuania,Other
1912,15333,United Kingdom,Europe
1913,15334,United Kingdom,Europe
1914,15335,United Kingdom,Europe
1915,15339,United Kingdom,Europe
1916,15341,United Kingdom,Europe
1917,15342,United Kingdom,Europe
1918,15343,United Kingdom,Europe
1919,15344,United Kingdom,Europe
1920,15346,United Kingdom,Europe
1921,15349,United Kingdom,Europe
1922,15351,United Kingdom,Europe
1923,15353,United Kingdom,Europe
1924,15355,United Kingdom,Europe
1925,15356,United Kingdom,Europe
1926,15358,United Kingdom,Europe
1927,15360,United Kingdom,Europe
1928,15361,United Kingdom,Europe
1929,15363,United Kingdom,Europe
1930,15364,United Kingdom,Europe
1931,15365,United Kingdom,Europe
1932,15366,United Kingdom,Europe
1933,15367,United Kingdom,Europe
1934,15370,United Kingdom,Europe
1935,15372,United Kingdom,Europe
1936,15373,United Kingdom,Europe
1937,15376,United Kingdom,Europe
1938,15379,United Kingdom,Europe
1939,15380,United Kingdom,Europe
1940,15381,United Kingdom,Europe
1941,15382,United Kingdom,Europe
1942,15384,United Kingdom,Europe
1943,15385,United Kingdom,Europe
1944,15386,United Kingdom,Europe
1945,15392,United Kingdom,Europe
1946,15393,United Kingdom,Europe
1947,15394,United Kingdom,Europe
1948,15395,United Kingdom,Europe
1949,15396,United Kingdom,Europe
1950,15398,United Kingdom,Europe
1951,15399,United Kingdom,Europe
1952,15400,United Kingdom,Europe
1953,15402,United Kingdom,Europe
1954,15406,United Kingdom,Europe
1955,15407,United Kingdom,Europe
1956,15408,United Kingdom,Europe
1957,15410,United Kingdom,Europe
1958,15411,United Kingdom,Europe
1959,15412,United Kingdom,Europe
1960,15414,United Kingdom,Europe
1961,15415,United Kingdom,Europe
1962,15416,United Kingdom,Europe
1963,15417,United Kingdom,Europe
1964,15421,United Kingdom,Europe
1965,15422,United Kingdom,Europe
1966,15424,United Kingdom,Europe
1967,15426,United Kingdom,Europe
1968,15427,United Kingdom,Europe
1969,15429,United Kingdom,Europe
1970,15433,United Kingdom,Europe
1971,15434,United Kingdom,Europe
1972,15435,United Kingdom,Europe
1973,15436,United Kingdom,Europe
1974,15437,United Kingdom,Europe
1975,15438,United Kingdom,Europe
1976,15440,United Kingdom,Europe
1977,15443,United Kingdom,Europe
1978,15444,United Kingdom,Europe
1979,15449,United Kingdom,Europe
1980,15450,United Kingdom,Europe
1981,15452,United Kingdom,Europe
1982,15453,United Kingdom,Europe
1983,15454,United Kingdom,Europe
1984,15456,United Kingdom,Europe
1985,15457,United Kingdom,Europe
1986,15460,United Kingdom,Europe
1987,15462,United Kingdom,Europe
1988,15464,United Kingdom,Europe
1989,15465,United Kingdom,Europe
1990,15466,United Kingdom,Europe
1991,15467,United Kingdom,Europe
1992,15468,United Kingdom,Europe
1993,15471,United Kingdom,Europe
1994,15472,United Kingdom,Europe
1995,15473,United Kingdom,Europe
1996,15475,United Kingdom,Europe
1997,15478,United Kingdom,Europe
1998,15480,Malta,Other
1999,15482,United Kingdom,Europe
2000,15483,United Kingdom,Europe
2001,15484,United Kingdom,Europe
2002,15485,United Kingdom,Europe
2003,15489,United Kingdom,Europe
2004,15491,United Kingdom,Europe
2005,15492,United Kingdom,Europe
2006,15493,United Kingdom,Europe
2007,15494,United Kingdom,Europe
2008,15498,United Kingdom,Europe
2009,15500,United Kingdom,Europe
2010,15502,United Kingdom,Europe
2011,15503,United Kingdom,Europe
2012,15504,United Kingdom,Europe
2013,15505,United Kingdom,Europe
2014,15506,United Kingdom,Europe
2015,15507,United Kingdom,Europe
2016,15508,United Kingdom,Europe
2017,15511,United Kingdom,Europe
2018,15512,United Kingdom,Europe
2019,15513,United Kingdom,Europe
2020,15514,United Kingdom,Europe
2021,15516,United Kingdom,Europe
2022,15518,United Kingdom,Europe
2023,15520,United Kingdom,Europe
2024,15521,United Kingdom,Europe
2025,15522,United Kingdom,Europe
2026,15525,United Kingdom,Europe
2027,15527,United Kingdom,Europe
2028,15528,United Kingdom,Europe
2029,15529,United Kingdom,Europe
2030,15530,United Kingdom,Europe
2031,15531,United Kingdom,Europe
2032,15532,United Kingdom,Europe
2033,15533,United Kingdom,Europe
2034,15535,United Kingdom,Europe
2035,15537,United Kingdom,Europe
2036,15539,United Kingdom,Europe
2037,15540,United Kingdom,Europe
2038,15541,United Kingdom,Europe
2039,15543,United Kingdom,Europe
2040,15544,United Kingdom,Europe
2041,15545,United Kingdom,Europe
2042,15547,United Kingdom,Europe
2043,15549,United Kingdom,Europe
2044,15550,United Kingdom,Europe
2045,15551,United Kingdom,Europe
2046,15552,United Kingdom,Europe
2047,15553,United Kingdom,Europe
2048,15554,United Kingdom,Europe
2049,15555,United Kingdom,Europe
2050,15556,United Kingdom,Europe
2051,15561,United Kingdom,Europe
2052,15563,United Kingdom,Europe
2053,15565,United Kingdom,Europe
2054,15567,United Kingdom,Europe
2055,15568,United Kingdom,Europe
2056,15569,United Kingdom,Europe
2057,15570,United Kingdom,Europe
2058,15571,United Kingdom,Europe
2059,15572,United Kingdom,Europe
2060,15573,United Kingdom,Europe
2061,15574,United Kingdom,Europe
2062,15576,United Kingdom,Europe
2063,15577,United Kingdom,Europe
2064,15578,United Kingdom,Europe
2065,15579,United Kingdom,Europe
2066,15581,United Kingdom,Europe
2067,15582,United Kingdom,Europe
2068,15584,United Kingdom,Europe
2069,15585,United Kingdom,Europe
2070,15587,United Kingdom,Europe
2071,15589,United Kingdom,Europe
2072,15592,United Kingdom,Europe
2073,15594,United Kingdom,Europe
2074,15596,United Kingdom,Europe
2075,15597,United Kingdom,Europe
2076,15598,United Kingdom,Europe
2077,15599,United Kingdom,Europe
2078,15601,United Kingdom,Europe
2079,15602,United Kingdom,Europe
2080,15605,United Kingdom,Europe
2081,15606,United Kingdom,Europe
2082,15607,United Kingdom,Europe
2083,15608,United Kingdom,Europe
2084,15609,United Kingdom,Europe
2085,15610,United Kingdom,Europe
2086,15611,United Kingdom,Europe
2087,15612,United Kingdom,Europe
2088,15615,United Kingdom,Europe
2089,15618,United Kingdom,Europe
2090,15619,United Kingdom,Europe
2091,15620,United Kingdom,Europe
2092,15621,United Kingdom,Europe
2093,15622,United Kingdom,Europe
2094,15623,United Kingdom,Europe
2095,15624,United Kingdom,Europe
2096,15625,United Kingdom,Europe
2097,15626,United Kingdom,Europe
2098,15628,United Kingdom,Europe
2099,15630,United Kingdom,Europe
2100,15632,United Kingdom,Europe
2101,15634,United Kingdom,Europe
2102,15636,United Kingdom,Europe
2103,15639,United Kingdom,Europe
2104,15640,United Kingdom,Europe
2105,15641,United Kingdom,Europe
2106,15643,United Kingdom,Europe
2107,15644,United Kingdom,Europe
2108,15645,United Kingdom,Europe
2109,15646,United Kingdom,Europe
2110,15649,United Kingdom,Europe
2111,15651,United Kingdom,Europe
2112,15652,United Kingdom,Europe
2113,15653,United Kingdom,Europe
2114,15654,United Kingdom,Europe
2115,15656,United Kingdom,Europe
2116,15658,United Kingdom,Europe
2117,15660,United Kingdom,Europe
2118,15661,United Kingdom,Europe
2119,15663,United Kingdom,Europe
2120,15664,United Kingdom,Europe
2121,15665,United Kingdom,Europe
2122,15667,United Kingdom,Europe
2123,15668,United Kingdom,Europe
2124,15669,United Kingdom,Europe
2125,15671,United Kingdom,Europe
2126,15673,United Kingdom,Europe
2127,15674,United Kingdom,Europe
2128,15675,United Kingdom,Europe
2129,15676,United Kingdom,Europe
2130,15677,United Kingdom,Europe
2131,15678,United Kingdom,Europe
2132,15679,United Kingdom,Europe
2133,15680,United Kingdom,Europe
2134,15681,United Kingdom,Europe
2135,15687,United Kingdom,Europe
2136,15689,United Kingdom,Europe
2137,15690,United Kingdom,Europe
2138,15694,United Kingdom,Europe
2139,15695,United Kingdom,Europe
2140,15696,United Kingdom,Europe
2141,15700,United Kingdom,Europe
2142,15701,United Kingdom,Europe
2143,15703,United Kingdom,Europe
2144,15704,United Kingdom,Europe
2145,15705,United Kingdom,Europe
2146,15706,United Kingdom,Europe
2147,15707,United Kingdom,Europe
2148,15708,United Kingdom,Europe
2149,15709,United Kingdom,Europe
2150,15712,United Kingdom,Europe
2151,15714,United Kingdom,Europe
2152,15716,United Kingdom,Europe
2153,15719,United Kingdom,Europe
2154,15720,United Kingdom,Europe
2155,15721,United Kingdom,Europe
2156,15722,United Kingdom,Europe
2157,15723,United Kingdom,Europe
2158,15725,United Kingdom,Europe
2159,15727,United Kingdom,Europe
2160,15729,United Kingdom,Europe
2161,15730,United Kingdom,Europe
2162,15732,United Kingdom,Europe
2163,15733,United Kingdom,Europe
2164,15734,United Kingdom,Europe
2165,15737,United Kingdom,Europe
2166,15738,United Kingdom,Europe
2167,15740,United Kingdom,Europe
2168,15743,United Kingdom,Europe
2169,15745,United Kingdom,Europe
2170,15746,United Kingdom,Europe
2171,15747,United Kingdom,Europe
2172,15749,United Kingdom,Europe
2173,15750,United Kingdom,Europe
2174,15752,United Kingdom,Europe
2175,15754,United Kingdom,Europe
2176,15755,United Kingdom,Europe
2177,15756,United Kingdom,Europe
2178,15757,United Kingdom,Europe
2179,15758,United Kingdom,Europe
2180,15762,United Kingdom,Europe
2181,15763,United Kingdom,Europe
2182,15764,United Kingdom,Europe
2183,15766,United Kingdom,Europe
2184,15768,United Kingdom,Europe
2185,15769,United Kingdom,Europe
2186,15774,United Kingdom,Europe
2187,15775,United Kingdom,Europe
2188,15776,United Kingdom,Europe
2189,15777,United Kingdom,Europe
2190,15780,United Kingdom,Europe
2191,15781,United Kingdom,Europe
2192,15782,United Kingdom,Europe
2193,15783,United Kingdom,Europe
2194,15785,United Kingdom,Europe
2195,15786,United Kingdom,Europe
2196,15787,United Kingdom,Europe
2197,15790,United Kingdom,Europe
2198,15791,United Kingdom,Europe
2199,15793,United Kingdom,Europe
2200,15795,United Kingdom,Europe
2201,15796,United Kingdom,Europe
2202,15797,United Kingdom,Europe
2203,15799,United Kingdom,Europe
2204,15800,United Kingdom,Europe
2205,15801,United Kingdom,Europe
2206,15804,United Kingdom,Europe
2207,15805,United Kingdom,Europe
2208,15806,United Kingdom,Europe
2209,15807,United Kingdom,Europe
2210,15808,United Kingdom,Europe
2211,15809,United Kingdom,Europe
2212,15810,United Kingdom,Europe
2213,15811,United Kingdom,Europe
2214,15812,United Kingdom,Europe
2215,15813,United Kingdom,Europe
2216,15814,United Kingdom,Europe
2217,15815,United Kingdom,Europe
2218,15819,United Kingdom,Europe
2219,15820,United Kingdom,Europe
2220,15821,United Kingdom,Europe
2221,15822,United Kingdom,Europe
2222,15825,United Kingdom,Europe
2223,15826,United Kingdom,Europe
2224,15827,United Kingdom,Europe
2225,15829,United Kingdom,Europe
2226,15830,United Kingdom,Europe
2227,15831,United Kingdom,Europe
2228,15832,United Kingdom,Europe
2229,15834,United Kingdom,Europe
2230,15835,United Kingdom,Europe
2231,15837,United Kingdom,Europe
2232,15838,United Kingdom,Europe
2233,15839,United Kingdom,Europe
2234,15840,United Kingdom,Europe
2235,15841,United Kingdom,Europe
2236,15843,United Kingdom,Europe
2237,15844,United Kingdom,Europe
2238,15845,United Kingdom,Europe
2239,15847,United Kingdom,Europe
2240,15850,United Kingdom,Europe
2241,15852,United Kingdom,Europe
2242,15853,United Kingdom,Europe
2243,15854,United Kingdom,Europe
2244,15855,United Kingdom,Europe
2245,15856,United Kingdom,Europe
2246,15857,United Kingdom,Europe
2247,15858,United Kingdom,Europe
2248,15860,United Kingdom,Europe
2249,15861,United Kingdom,Europe
2250,15862,United Kingdom,Europe
2251,15863,United Kingdom,Europe
2252,15864,United Kingdom,Europe
2253,15865,United Kingdom,Europe
2254,15866,United Kingdom,Europe
2255,15867,United Kingdom,Europe
2256,15869,United Kingdom,Europe
2257,15870,United Kingdom,Europe
2258,15872,United Kingdom,Europe
2259,15874,United Kingdom,Europe
2260,15877,United Kingdom,Europe
2261,15880,United Kingdom,Europe
2262,15881,United Kingdom,Europe
2263,15882,United Kingdom,Europe
2264,15883,United Kingdom,Europe
2265,15885,United Kingdom,Europe
2266,15886,United Kingdom,Europe
2267,15888,United Kingdom,Europe
2268,15889,United Kingdom,Europe
2269,15891,United Kingdom,Europe
2270,15894,United Kingdom,Europe
2271,15895,United Kingdom,Europe
2272,15897,United Kingdom,Europe
2273,15898,United Kingdom,Europe
2274,15900,United Kingdom,Europe
2275,15901,United Kingdom,Europe
2276,15903,United Kingdom,Europe
2277,15904,United Kingdom,Europe
2278,15906,United Kingdom,Europe
2279,15907,United Kingdom,Europe
2280,15910,United Kingdom,Europe
2281,15912,United Kingdom,Europe
2282,15916,United Kingdom,Europe
2283,15917,United Kingdom,Europe
2284,15918,United Kingdom,Europe
2285,15919,United Kingdom,Europe
2286,15920,United Kingdom,Europe
2287,15921,United Kingdom,Europe
2288,15923,United Kingdom,Europe
2289,15925,United Kingdom,Europe
2290,15932,United Kingdom,Europe
2291,15933,United Kingdom,Europe
2292,15935,United Kingdom,Europe
2293,15937,United Kingdom,Europe
2294,15939,United Kingdom,Europe
2295,15942,United Kingdom,Europe
2296,15947,United Kingdom,Europe
2297,15948,United Kingdom,Europe
2298,15949,United Kingdom,Europe
2299,15950,United Kingdom,Europe
2300,15951,United Kingdom,Europe
2301,15952,United Kingdom,Europe
2302,15953,United Kingdom,Europe
2303,15955,United Kingdom,Europe
2304,15957,United Kingdom,Europe
2305,15958,United Kingdom,Europe
2306,15963,United Kingdom,Europe
2307,15965,United Kingdom,Europe
2308,15967,United Kingdom,Europe
2309,15969,United Kingdom,Europe
2310,15970,United Kingdom,Europe
2311,15971,United Kingdom,Europe
2312,15974,United Kingdom,Europe
2313,15975,United Kingdom,Europe
2314,15976,United Kingdom,Europe
2315,15977,United Kingdom,Europe
2316,15978,United Kingdom,Europe
2317,15980,United Kingdom,Europe
2318,15981,United Kingdom,Europe
2319,15983,United Kingdom,Europe
2320,15984,United Kingdom,Europe
2321,15985,United Kingdom,Europe
2322,15986,United Kingdom,Europe
2323,15987,United Kingdom,Europe
2324,15988,United Kingdom,Europe
2325,15990,United Kingdom,Europe
2326,15993,United Kingdom,Europe
2327,15994,United Kingdom,Europe
2328,15996,United Kingdom,Europe
2329,15998,United Kingdom,Europe
2330,16003,United Kingdom,Europe
2331,16005,United Kingdom,Europe
2332,16006,United Kingdom,Europe
2333,16007,United Kingdom,Europe
2334,16008,United Kingdom,Europe
2335,16009,United Kingdom,Europe
2336,16010,United Kingdom,Europe
2337,16011,United Kingdom,Europe
2338,16012,United Kingdom,Europe
2339,16013,United Kingdom,Europe
2340,16014,United Kingdom,Europe
2341,16015,United Kingdom,Europe
2342,16016,United Kingdom,Europe
2343,16017,United Kingdom,Europe
2344,16018,United Kingdom,Europe
2345,16019,United Kingdom,Europe
2346,16020,United Kingdom,Europe
2347,16022,United Kingdom,Europe
2348,16023,United Kingdom,Europe
2349,16024,United Kingdom,Europe
2350,16025,United Kingdom,Europe
2351,16026,United Kingdom,Europe
2352,16027,United Kingdom,Europe
2353,16029,United Kingdom,Europe
2354,16030,United Kingdom,Europe
2355,16031,United Kingdom,Europe
2356,16033,United Kingdom,Europe
2357,16034,United Kingdom,Europe
2358,16036,United Kingdom,Europe
2359,16037,United Kingdom,Europe
2360,16038,United Kingdom,Europe
2361,16040,United Kingdom,Europe
2362,16042,United Kingdom,Europe
2363,16043,United Kingdom,Europe
2364,16045,United Kingdom,Europe
2365,16048,United Kingdom,Europe
2366,16049,United Kingdom,Europe
2367,16050,United Kingdom,Europe
2368,16052,United Kingdom,Europe
2369,16053,United Kingdom,Europe
2370,16054,United Kingdom,Europe
2371,16055,United Kingdom,Europe
2372,16056,United Kingdom,Europe
2373,16057,United Kingdom,Europe
2374,16059,United Kingdom,Europe
2375,16062,United Kingdom,Europe
2376,16063,United Kingdom,Europe
2377,16065,United Kingdom,Europe
2378,16066,United Kingdom,Europe
2379,16070,United Kingdom,Europe
2380,16071,United Kingdom,Europe
2381,16072,United Kingdom,Europe
2382,16076,United Kingdom,Europe
2383,16079,United Kingdom,Europe
2384,16081,United Kingdom,Europe
2385,16083,United Kingdom,Europe
2386,16084,United Kingdom,Europe
2387,16085,United Kingdom,Europe
2388,16086,United Kingdom,Europe
2389,16091,United Kingdom,Europe
2390,16092,United Kingdom,Europe
2391,16094,United Kingdom,Europe
2392,16097,United Kingdom,Europe
2393,16098,United Kingdom,Europe
2394,16099,United Kingdom,Europe
2395,16101,United Kingdom,Europe
2396,16102,United Kingdom,Europe
2397,16103,United Kingdom,Europe
2398,16104,United Kingdom,Europe
2399,16107,United Kingdom,Europe
2400,16108,United Kingdom,Europe
2401,16109,United Kingdom,Europe
2402,16110,United Kingdom,Europe
2403,16112,United Kingdom,Europe
2404,16113,United Kingdom,Europe
2405,16115,United Kingdom,Europe
2406,16116,United Kingdom,Europe
2407,16117,United Kingdom,Europe
2408,16120,United Kingdom,Europe
2409,16121,United Kingdom,Europe
2410,16122,United Kingdom,Europe
2411,16123,United Kingdom,Europe
2412,16124,United Kingdom,Europe
2413,16126,United Kingdom,Europe
2414,16127,United Kingdom,Europe
2415,16128,United Kingdom,Europe
2416,16131,United Kingdom,Europe
2417,16133,United Kingdom,Europe
2418,16134,United Kingdom,Europe
2419,16135,United Kingdom,Europe
2420,16136,United Kingdom,Europe
2421,16139,United Kingdom,Europe
2422,16140,United Kingdom,Europe
2423,16141,United Kingdom,Europe
2424,16142,United Kingdom,Europe
2425,16143,United Kingdom,Europe
2426,16145,United Kingdom,Europe
2427,16146,United Kingdom,Europe
2428,16147,United Kingdom,Europe
2429,16149,United Kingdom,Europe
2430,16150,United Kingdom,Europe
2431,16153,United Kingdom,Europe
2432,16156,United Kingdom,Europe
2433,16159,United Kingdom,Europe
2434,16161,United Kingdom,Europe
2435,16164,United Kingdom,Europe
2436,16168,United Kingdom,Europe
2437,16169,United Kingdom,Europe
2438,16170,United Kingdom,Europe
2439,16171,United Kingdom,Europe
2440,16172,United Kingdom,Europe
2441,16173,United Kingdom,Europe
2442,16174,United Kingdom,Europe
2443,16175,United Kingdom,Europe
2444,16178,United Kingdom,Europe
2445,16179,United Kingdom,Europe
2446,16180,United Kingdom,Europe
2447,16181,United Kingdom,Europe
2448,16182,United Kingdom,Europe
2449,16183,United Kingdom,Europe
2450,16184,United Kingdom,Europe
2451,16185,United Kingdom,Europe
2452,16186,United Kingdom,Europe
2453,16187,United Kingdom,Europe
2454,16188,United Kingdom,Europe
2455,16191,United Kingdom,Europe
2456,16193,United Kingdom,Europe
2457,16200,United Kingdom,Europe
2458,16201,United Kingdom,Europe
2459,16202,United Kingdom,Europe
2460,16204,United Kingdom,Europe
2461,16205,United Kingdom,Europe
2462,16206,United Kingdom,Europe
2463,16207,United Kingdom,Europe
2464,16208,United Kingdom,Europe
2465,16209,United Kingdom,Europe
2466,16210,United Kingdom,Europe
2467,16211,United Kingdom,Europe
2468,16212,United Kingdom,Europe
2469,16214,United Kingdom,Europe
2470,16216,United Kingdom,Europe
2471,16217,United Kingdom,Europe
2472,16218,United Kingdom,Europe
2473,16221,United Kingdom,Europe
2474,16222,United Kingdom,Europe
2475,16224,United Kingdom,Europe
2476,16225,United Kingdom,Europe
2477,16226,United Kingdom,Europe
2478,16229,United Kingdom,Europe
2479,16230,United Kingdom,Europe
2480,16232,United Kingdom,Europe
2481,16233,United Kingdom,Europe
2482,16235,United Kingdom,Europe
2483,16239,United Kingdom,Europe
2484,16240,United Kingdom,Europe
2485,16241,United Kingdom,Europe
2486,16242,United Kingdom,Europe
2487,16243,United Kingdom,Europe
2488,16244,United Kingdom,Europe
2489,16245,United Kingdom,Europe
2490,16247,United Kingdom,Europe
2491,16249,United Kingdom,Europe
2492,16250,United Kingdom,Europe
2493,16253,United Kingdom,Europe
2494,16255,United Kingdom,Europe
2495,16256,United Kingdom,Europe
2496,16258,United Kingdom,Europe
2497,16261,United Kingdom,Europe
2498,16265,United Kingdom,Europe
2499,16266,United Kingdom,Europe
2500,16268,United Kingdom,Europe
2501,16270,United Kingdom,Europe
2502,16271,United Kingdom,Europe
2503,16272,United Kingdom,Europe
2504,16274,United Kingdom,Europe
2505,16275,United Kingdom,Europe
2506,16276,United Kingdom,Europe
2507,16278,United Kingdom,Europe
2508,16279,United Kingdom,Europe
2509,16281,United Kingdom,Europe
2510,16282,United Kingdom,Europe
2511,16283,United Kingdom,Europe
2512,16284,United Kingdom,Europe
2513,16287,United Kingdom,Europe
2514,16293,United Kingdom,Europe
2515,16295,United Kingdom,Europe
2516,16297,United Kingdom,Europe
2517,16298,United Kingdom,Europe
2518,16303,United Kingdom,Europe
2519,16305,United Kingdom,Europe
2520,16306,United Kingdom,Europe
2521,16309,United Kingdom,Europe
2522,16311,United Kingdom,Europe
2523,16313,United Kingdom,Europe
2524,16316,United Kingdom,Europe
2525,16317,United Kingdom,Europe
2526,16318,United Kingdom,Europe
2527,16320,Unspecified,Other
2528,16322,United Kingdom,Europe
2529,16324,United Kingdom,Europe
2530,16325,United Kingdom,Europe
2531,16326,United Kingdom,Europe
2532,16327,United Kingdom,Europe
2533,16330,United Kingdom,Europe
2534,16332,United Kingdom,Europe
2535,16333,United Kingdom,Europe
2536,16337,United Kingdom,Europe
2537,16338,United Kingdom,Europe
2538,16339,United Kingdom,Europe
2539,16340,United Kingdom,Europe
2540,16341,United Kingdom,Europe
2541,16343,United Kingdom,Europe
2542,16344,United Kingdom,Europe
2543,16345,United Kingdom,Europe
2544,16347,United Kingdom,Europe
2545,16348,United Kingdom,Europe
2546,16349,United Kingdom,Europe
2547,16350,United Kingdom,Europe
2548,16352,United Kingdom,Europe
2549,16353,United Kingdom,Europe
2550,16354,United Kingdom,Europe
2551,16356,United Kingdom,Europe
2552,16357,United Kingdom,Europe
2553,16358,United Kingdom,Europe
2554,16359,United Kingdom,Europe
2555,16360,United Kingdom,Europe
2556,16361,United Kingdom,Europe
2557,16362,United Kingdom,Europe
2558,16363,United Kingdom,Europe
2559,16364,United Kingdom,Europe
2560,16365,United Kingdom,Europe
2561,16367,United Kingdom,Europe
2562,16368,United Kingdom,Europe
2563,16369,United Kingdom,Europe
2564,16370,United Kingdom,Europe
2565,16372,United Kingdom,Europe
2566,16374,United Kingdom,Europe
2567,16376,United Kingdom,Europe
2568,16377,United Kingdom,Europe
2569,16378,United Kingdom,Europe
2570,16379,United Kingdom,Europe
2571,16380,United Kingdom,Europe
2572,16383,United Kingdom,Europe
2573,16385,United Kingdom,Europe
2574,16386,United Kingdom,Europe
2575,16389,United Kingdom,Europe
2576,16392,United Kingdom,Europe
2577,16393,United Kingdom,Europe
2578,16394,United Kingdom,Europe
2579,16395,United Kingdom,Europe
2580,16398,United Kingdom,Europe
2581,16399,United Kingdom,Europe
2582,16400,United Kingdom,Europe
2583,16401,United Kingdom,Europe
2584,16402,United Kingdom,Europe
2585,16404,United Kingdom,Europe
2586,16405,United Kingdom,Europe
2587,16406,United Kingdom,Europe
2588,16407,United Kingdom,Europe
